ZIP CODE,STATE,MSA Name
1950,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1951,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1952,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1960,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1961,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1965,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1966,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1969,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1970,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1971,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1982,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1983,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1984,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
1985,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2018,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2019,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2020,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2021,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2025,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2026,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2027,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2030,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2031,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2032,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2035,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2038,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2040,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2041,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2043,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2044,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2045,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2047,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2048,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2050,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2051,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2052,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2053,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2054,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2055,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2056,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2059,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2060,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2061,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2062,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2065,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2066,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2067,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2070,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2071,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2072,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2081,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2090,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2093,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2101,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2102,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2103,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2104,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2105,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2106,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2107,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2108,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2109,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2110,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2111,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2112,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2113,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2114,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2115,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2116,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2117,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2118,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2119,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2120,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2121,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2122,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2123,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2124,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2125,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2126,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2127,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2128,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2129,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2130,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2131,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2132,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2133,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2134,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2135,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2136,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2137,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2138,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2139,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2140,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2141,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2142,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2143,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2144,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2145,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2148,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2149,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2150,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2151,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2152,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2153,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2155,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2156,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2163,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2169,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2170,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2171,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2176,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2177,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2180,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2184,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2185,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2186,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2187,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2188,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2189,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2190,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2191,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2196,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2199,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2201,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2202,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2203,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2204,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2205,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2206,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2207,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2208,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2209,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2210,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2211,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2212,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2215,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2216,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2217,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2222,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2228,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2238,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2239,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2241,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2266,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2269,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2283,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2284,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2293,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2295,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2297,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2298,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2301,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2302,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2303,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2304,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2305,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2322,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2324,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2325,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2327,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2330,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2331,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2332,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2333,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2334,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2337,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2338,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2339,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2340,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2341,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2343,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2344,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2345,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2346,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2347,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2348,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2349,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2350,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2351,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2355,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2356,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2357,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2358,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2359,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2360,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2361,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2362,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2364,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2366,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2367,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2368,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2370,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2375,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2379,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2381,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2382,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2420,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2421,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2445,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2446,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2447,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2451,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2452,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2453,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2454,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2455,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2456,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2457,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2458,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2459,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2460,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2461,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2462,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2464,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2465,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2466,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2467,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2468,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2471,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2472,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2474,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2475,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2476,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2477,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2478,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2479,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2481,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2482,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2492,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2493,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2494,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2495,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2532,MA,"Barnstable Town, MA MSA"
2534,MA,"Barnstable Town, MA MSA"
2535,MA,MA NONMETROPOLITAN AREA
2536,MA,"Barnstable Town, MA MSA"
2537,MA,"Barnstable Town, MA MSA"
2538,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2539,MA,MA NONMETROPOLITAN AREA
2540,MA,"Barnstable Town, MA MSA"
2541,MA,"Barnstable Town, MA MSA"
2542,MA,"Barnstable Town, MA MSA"
2543,MA,"Barnstable Town, MA MSA"
2552,MA,MA NONMETROPOLITAN AREA
2553,MA,"Barnstable Town, MA MSA"
2554,MA,MA NONMETROPOLITAN AREA
2556,MA,"Barnstable Town, MA MSA"
2557,MA,MA NONMETROPOLITAN AREA
2558,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2559,MA,"Barnstable Town, MA MSA"
2561,MA,"Barnstable Town, MA MSA"
2562,MA,"Barnstable Town, MA MSA"
2563,MA,"Barnstable Town, MA MSA"
2564,MA,MA NONMETROPOLITAN AREA
2565,MA,"Barnstable Town, MA MSA"
2568,MA,MA NONMETROPOLITAN AREA
2571,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2573,MA,MA NONMETROPOLITAN AREA
2574,MA,"Barnstable Town, MA MSA"
2575,MA,MA NONMETROPOLITAN AREA
2576,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2584,MA,MA NONMETROPOLITAN AREA
2601,MA,"Barnstable Town, MA MSA"
2630,MA,"Barnstable Town, MA MSA"
2631,MA,"Barnstable Town, MA MSA"
2632,MA,"Barnstable Town, MA MSA"
2633,MA,"Barnstable Town, MA MSA"
2634,MA,"Barnstable Town, MA MSA"
2635,MA,"Barnstable Town, MA MSA"
2636,MA,"Barnstable Town, MA MSA"
2637,MA,"Barnstable Town, MA MSA"
2638,MA,"Barnstable Town, MA MSA"
2639,MA,"Barnstable Town, MA MSA"
2641,MA,"Barnstable Town, MA MSA"
2642,MA,"Barnstable Town, MA MSA"
2643,MA,"Barnstable Town, MA MSA"
2644,MA,"Barnstable Town, MA MSA"
2645,MA,"Barnstable Town, MA MSA"
2646,MA,"Barnstable Town, MA MSA"
2647,MA,"Barnstable Town, MA MSA"
2648,MA,"Barnstable Town, MA MSA"
2649,MA,"Barnstable Town, MA MSA"
2650,MA,"Barnstable Town, MA MSA"
2651,MA,"Barnstable Town, MA MSA"
2652,MA,"Barnstable Town, MA MSA"
2653,MA,"Barnstable Town, MA MSA"
2655,MA,"Barnstable Town, MA MSA"
2657,MA,"Barnstable Town, MA MSA"
2659,MA,"Barnstable Town, MA MSA"
2660,MA,"Barnstable Town, MA MSA"
2661,MA,"Barnstable Town, MA MSA"
2662,MA,"Barnstable Town, MA MSA"
2663,MA,"Barnstable Town, MA MSA"
2664,MA,"Barnstable Town, MA MSA"
2666,MA,"Barnstable Town, MA MSA"
2667,MA,"Barnstable Town, MA MSA"
2668,MA,"Barnstable Town, MA MSA"
2669,MA,"Barnstable Town, MA MSA"
2670,MA,"Barnstable Town, MA MSA"
2671,MA,"Barnstable Town, MA MSA"
2672,MA,"Barnstable Town, MA MSA"
2673,MA,"Barnstable Town, MA MSA"
2675,MA,"Barnstable Town, MA MSA"
2702,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2703,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2712,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2713,MA,MA NONMETROPOLITAN AREA
2714,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2715,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2717,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2718,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2719,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2720,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2721,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2722,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2723,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2724,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2725,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2726,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2738,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2739,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2740,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2741,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2742,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2743,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2744,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2745,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2746,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2747,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2748,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2760,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2761,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2762,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2763,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2764,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2766,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2767,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2768,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2769,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2770,MA,"Boston-Cambridge-Quincy, MA-NH MSA"
2771,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2777,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2779,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2780,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2783,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2790,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2791,MA,"Providence-New Bedford-Fall River, RI-MA MSA"
2801,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2802,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2804,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2806,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2807,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2808,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2809,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2812,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2813,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2814,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2815,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2816,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2817,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2818,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2822,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2823,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2824,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2825,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2826,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2827,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2828,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2829,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2830,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2831,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2832,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2833,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2835,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2836,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2837,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2838,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2839,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2840,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2841,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2842,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2852,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2854,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2857,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2858,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2859,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2860,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2861,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2862,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2863,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2864,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2865,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2871,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2872,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2873,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2874,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2875,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2876,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2877,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2878,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2879,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2880,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2881,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2882,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2883,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2885,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2886,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2887,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2888,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2889,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2891,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2892,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2893,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2894,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2895,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2896,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2898,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2901,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2902,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2903,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2904,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2905,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2906,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2907,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2908,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2909,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2910,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2911,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2912,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2914,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2915,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2916,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2917,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2918,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2919,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2920,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2921,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
2940,RI,"Providence-New Bedford-Fall River, RI-MA MSA"
3031,NH,"Manchester-Nashua, NH MSA"
3032,NH,"Boston-Cambridge-Quincy, MA-NH MSA"
3033,NH,"Manchester-Nashua, NH MSA"
3034,NH,"Boston-Cambridge-Quincy, MA-NH MSA"
3036,NH,"Boston-Cambridge-Quincy, MA-NH MSA"
3037,NH,"Boston-Cambridge-Quincy, MA-NH MSA"
3038,NH,"Boston-Cambridge-Quincy, MA-NH MSA"
3040,NH,"Boston-Cambridge-Quincy, MA-NH MSA"
3041,NH,"Boston-Cambridge-Quincy, MA-NH MSA"
3042,NH,"Boston-Cambridge-Quincy, MA-NH MSA"
3043,NH,"Manchester-Nashua, NH MSA"
3044,NH,"Boston-Cambridge-Quincy, MA-NH MSA"
3045,NH,"Manchester-Nashua, NH MSA"
3046,NH,NH NONMETROPOLITAN AREA
3047,NH,"Manchester-Nashua, NH MSA"
3048,NH,"Manchester-Nashua, NH MSA"
3049,NH,"Manchester-Nashua, NH MSA"
3051,NH,"Manchester-Nashua, NH MSA"
3052,NH,"Manchester-Nashua, NH MSA"
3053,NH,"Boston-Cambridge-Quincy, MA-NH MSA"
3054,NH,"Manchester-Nashua, NH MSA"
3055,NH,"Manchester-Nashua, NH MSA"
3057,NH,"Manchester-Nashua, NH MSA"
